code,time_zone_id,country,region,latitude,longitude
YGE,America/Vancouver,Canada,Canada,,
GBL,Australia/Darwin,Australia,Australia/New Zealand,,
YGN,America/Vancouver,Canada,Canada,,
FIK,Australia/Darwin,Australia,Australia/New Zealand,,
FIZ,Australia/Perth,Australia,Australia/New Zealand,,
FLY,Australia/Sydney,Australia,Australia/New Zealand,,
GBP,Australia/Brisbane,Australia,Australia/New Zealand,,
GBV,Australia/Perth,Australia,Australia/New Zealand,,
GBW,Australia/Perth,Australia,Australia/New Zealand,,
GDD,Australia/Perth,Australia,Australia/New Zealand,,
GEE,Australia/Hobart,Australia,Australia/New Zealand,,
GGD,Australia/Brisbane,Australia,Australia/New Zealand,,
GLG,Australia/Brisbane,Australia,Australia/New Zealand,,
GLM,Australia/Brisbane,Australia,Australia/New Zealand,,
GLT,Australia/Brisbane,Australia,Australia/New Zealand,,
GPD,Australia/Brisbane,Australia,Australia/New Zealand,,
GSC,Australia/Perth,Australia,Australia/New Zealand,,
GTE,Australia/Darwin,Australia,Australia/New Zealand,,
GTT,Australia/Brisbane,Australia,Australia/New Zealand,,
GVP,Australia/Brisbane,Australia,Australia/New Zealand,,
HAT,Australia/Brisbane,Australia,Australia/New Zealand,,
HLL,Australia/Perth,Australia,Australia/New Zealand,,
HMG,Australia/Darwin,Australia,Australia/New Zealand,,
INM,Australia/Adelaide,Australia,Australia/New Zealand,,
KUG,Australia/Brisbane,Australia,Australia/New Zealand,,
IRG,Australia/Brisbane,Australia,Australia/New Zealand,,
ISI,Australia/Brisbane,Australia,Australia/New Zealand,,
UBU,Australia/Perth,Australia,Australia/New Zealand,,
KDB,Australia/Perth,Australia,Australia/New Zealand,,
KBY,Australia/Adelaide,Australia,Australia/New Zealand,,
IVW,Australia/Darwin,Australia,Australia/New Zealand,,
KCS,Australia/Darwin,Australia,Australia/New Zealand,,
KRA,Australia/Melbourne,Australia,Australia/New Zealand,,
JAB,Australia/Darwin,Australia,Australia/New Zealand,,
KFG,Australia/Darwin,Australia,Australia/New Zealand,,
KOH,Australia/Brisbane,Australia,Australia/New Zealand,,
KKP,Australia/Brisbane,Australia,Australia/New Zealand,,
JCK,Australia/Brisbane,Australia,Australia/New Zealand,,
KML,Australia/Brisbane,Australia,Australia/New Zealand,,
LZR,Australia/Brisbane,Australia,Australia/New Zealand,,
KPP,Australia/Brisbane,Australia,Australia/New Zealand,,
LWH,Australia/Brisbane,Australia,Australia/New Zealand,,
LTP,Australia/Brisbane,Australia,Australia/New Zealand,,
KRD,Australia/Darwin,Australia,Australia/New Zealand,,
LGH,Australia/Adelaide,Australia,Australia/New Zealand,,
LNH,Australia/Darwin,Australia,Australia/New Zealand,,
LOC,Australia/Adelaide,Australia,Australia/New Zealand,,
LFP,Australia/Brisbane,Australia,Australia/New Zealand,,
LTV,Australia/Brisbane,Australia,Australia/New Zealand,,
LIB,Australia/Darwin,Australia,Australia/New Zealand,,
BBL,Australia/Brisbane,Australia,Australia/New Zealand,,
LKD,Australia/Brisbane,Australia,Australia/New Zealand,,
LUU,Australia/Brisbane,Australia,Australia/New Zealand,,
YLP,America/Montreal,Canada,Canada,,
LUT,Australia/Brisbane,Australia,Australia/New Zealand,,
LVO,Australia/Perth,Australia,Australia/New Zealand,,
LER,Australia/Perth,Australia,Australia/New Zealand,,
MRG,Australia/Brisbane,Australia,Australia/New Zealand,,
MBB,Australia/Perth,Australia,Australia/New Zealand,,
LNO,Australia/Perth,Australia,Australia/New Zealand,,
JUN,Australia/Brisbane,Australia,Australia/New Zealand,,
KBJ,Australia/Darwin,Australia,Australia/New Zealand,,
KBB,Australia/Darwin,Australia,Australia/New Zealand,,
KRB,Australia/Brisbane,Australia,Australia/New Zealand,,
KWM,Australia/Brisbane,Australia,Australia/New Zealand,,
KGC,Australia/Adelaide,Australia,Australia/New Zealand,,
YKT,America/Vancouver,Canada,Canada,,
LEL,Australia/Darwin,Australia,Australia/New Zealand,,
LOA,Australia/Brisbane,Australia,Australia/New Zealand,,
UBB,Australia/Brisbane,Australia,Australia/New Zealand,,
ONR,Australia/Brisbane,Australia,Australia/New Zealand,,
GSN,Australia/Adelaide,Australia,Australia/New Zealand,15.11900139,-145.7293561
OXY,Australia/Brisbane,Australia,Australia/New Zealand,,
OOR,Australia/Brisbane,Australia,Australia/New Zealand,,
ONG,Australia/Brisbane,Australia,Australia/New Zealand,,
NMR,Australia/Brisbane,Australia,Australia/New Zealand,,
UTB,Australia/Brisbane,Australia,Australia/New Zealand,,
MFP,Australia/Darwin,Australia,Australia/New Zealand,,
MKR,Australia/Perth,Australia,Australia/New Zealand,,
MLV,Australia/Brisbane,Australia,Australia/New Zealand,,
MGT,Australia/Darwin,Australia,Australia/New Zealand,,
MGV,Australia/Perth,Australia,Australia/New Zealand,,
MNG,Australia/Darwin,Australia,Australia/New Zealand,,
MHO,Australia/Perth,Australia,Australia/New Zealand,,
MCV,Australia/Darwin,Australia,Australia/New Zealand,,
MNQ,Australia/Brisbane,Australia,Australia/New Zealand,,
MIH,Australia/Perth,Australia,Australia/New Zealand,,
MTQ,Australia/Brisbane,Australia,Australia/New Zealand,,
MNW,Australia/Darwin,Australia,Australia/New Zealand,,
MMG,Australia/Perth,Australia,Australia/New Zealand,,
MSF,Australia/Darwin,Australia,Australia/New Zealand,,
MET,Australia/Brisbane,Australia,Australia/New Zealand,,
MQE,Australia/Darwin,Australia,Australia/New Zealand,,
MTD,Australia/Darwin,Australia,Australia/New Zealand,,
MIY,Australia/Darwin,Australia,Australia/New Zealand,,
MUQ,Australia/Perth,Australia,Australia/New Zealand,,
MNE,Australia/Adelaide,Australia,Australia/New Zealand,,
MVK,Australia/Adelaide,Australia,Australia/New Zealand,,
MUP,Australia/Darwin,Australia,Australia/New Zealand,,
MKV,Australia/Darwin,Australia,Australia/New Zealand,31.09466,-92.06906861
MWT,Australia/Adelaide,Australia,Australia/New Zealand,,
MXD,Australia/Brisbane,Australia,Australia/New Zealand,,
RRE,Australia/Adelaide,Australia,Australia/New Zealand,,
WME,Australia/Perth,Australia,Australia/New Zealand,,
YOI,America/Montreal,Canada,Canada,,
RPM,Australia/Darwin,Australia,Australia/New Zealand,,
PXH,Australia/Adelaide,Australia,Australia/New Zealand,,
NAA,Australia/Sydney,Australia,Australia/New Zealand,,
ABM,Australia/Brisbane,Australia,Australia/New Zealand,,
MOO,Australia/Adelaide,Australia,Australia/New Zealand,,
KNX,Australia/Perth,Australia,Australia/New Zealand,,
UTD,Australia/Darwin,Australia,Australia/New Zealand,,
EDR,Australia/Brisbane,Australia,Australia/New Zealand,,
GOV,Australia/Darwin,Australia,Australia/New Zealand,,
NLS,Australia/Perth,Australia,Australia/New Zealand,,
NMP,Australia/Brisbane,Australia,Australia/New Zealand,,
NPP,Australia/Darwin,Australia,Australia/New Zealand,,
NSM,Australia/Perth,Australia,Australia/New Zealand,,
LEA,Australia/Perth,Australia,Australia/New Zealand,,
NUR,Australia/Adelaide,Australia,Australia/New Zealand,,
NLL,Australia/Perth,Australia,Australia/New Zealand,,
NTN,Australia/Brisbane,Australia,Australia/New Zealand,,
NUB,Australia/Darwin,Australia,Australia/New Zealand,,
ODD,Australia/Adelaide,Australia,Australia/New Zealand,,
OLP,Australia/Adelaide,Australia,Australia/New Zealand,,
OSO,Australia/Brisbane,Australia,Australia/New Zealand,,
KTR,Australia/Darwin,Australia,Australia/New Zealand,,
ODR,Australia/Perth,Australia,Australia/New Zealand,,
PBO,Australia/Perth,Australia,Australia/New Zealand,,
PKT,Australia/Darwin,Australia,Australia/New Zealand,,
PQQ,Australia/Sydney,Australia,Australia/New Zealand,,
PHE,Australia/Perth,Australia,Australia/New Zealand,,
PDN,Australia/Adelaide,Australia,Australia/New Zealand,,
PDE,Australia/Adelaide,Australia,Australia/New Zealand,,
PRD,Australia/Perth,Australia,Australia/New Zealand,,
OYN,Australia/Melbourne,Australia,Australia/New Zealand,,
PEA,Australia/Adelaide,Australia,Australia/New Zealand,41.40006667,-92.94588333
YQJ,America/Vancouver,Canada,Canada,,
ULP,Australia/Brisbane,Australia,Australia/New Zealand,,
TDR,Australia/Brisbane,Australia,Australia/New Zealand,,
CDU,Australia/Sydney,Australia,Australia/New Zealand,,
TQP,Australia/Brisbane,Australia,Australia/New Zealand,,
NDS,Australia/Perth,Australia,Australia/New Zealand,,
MJK,Australia/Perth,Australia,Australia/New Zealand,,
RMA,Australia/Brisbane,Australia,Australia/New Zealand,,
RCM,Australia/Brisbane,Australia,Australia/New Zealand,,
ROH,Australia/Brisbane,Australia,Australia/New Zealand,,
SBR,Australia/Brisbane,Australia,Australia/New Zealand,,
RPB,Australia/Darwin,Australia,Australia/New Zealand,39.81790861,-97.659625
RTP,Australia/Brisbane,Australia,Australia/New Zealand,,
RHL,Australia/Perth,Australia,Australia/New Zealand,,
RSB,Australia/Brisbane,Australia,Australia/New Zealand,,
SHU,Australia/Darwin,Australia,Australia/New Zealand,,
SGP,Australia/Perth,Australia,Australia/New Zealand,,
SCG,Australia/Brisbane,Australia,Australia/New Zealand,,
STH,Australia/Brisbane,Australia,Australia/New Zealand,,
SRN,Australia/Hobart,Australia,Australia/New Zealand,,
KSV,Australia/Brisbane,Australia,Australia/New Zealand,,
SYD,Australia/Sydney,Australia,Australia/New Zealand,,
SQC,Australia/Perth,Australia,Australia/New Zealand,,
STF,Australia/Brisbane,Australia,Australia/New Zealand,33.43381667,-88.84863806
SSP,Australia/Brisbane,Australia,Australia/New Zealand,,
TBL,Australia/Perth,Australia,Australia/New Zealand,,
TBK,Australia/Darwin,Australia,Australia/New Zealand,,
CZY,Australia/Brisbane,Australia,Australia/New Zealand,,
GTS,Australia/Darwin,Australia,Australia/New Zealand,,
MFL,Australia/Brisbane,Australia,Australia/New Zealand,,
PHQ,Australia/Brisbane,Australia,Australia/New Zealand,,
TKY,Australia/Perth,Australia,Australia/New Zealand,,
TYB,Australia/Sydney,Australia,Australia/New Zealand,,
OKR,Australia/Brisbane,Australia,Australia/New Zealand,,
SYU,Australia/Brisbane,Australia,Australia/New Zealand,,
TXR,Australia/Brisbane,Australia,Australia/New Zealand,,
TTX,Australia/Perth,Australia,Australia/New Zealand,,
WNR,Australia/Brisbane,Australia,Australia/New Zealand,,
THG,Australia/Brisbane,Australia,Australia/New Zealand,,
KYF,Australia/Perth,Australia,Australia/New Zealand,,
VNR,Australia/Brisbane,Australia,Australia/New Zealand,,
WON,Australia/Brisbane,Australia,Australia/New Zealand,,
WAV,Australia/Darwin,Australia,Australia/New Zealand,,
WND,Australia/Perth,Australia,Australia/New Zealand,,
WUN,Australia/Perth,Australia,Australia/New Zealand,,
WLO,Australia/Darwin,Australia,Australia/New Zealand,,
WIT,Australia/Perth,Australia,Australia/New Zealand,,
WLA,Australia/Perth,Australia,Australia/New Zealand,,
TEF,Australia/Perth,Australia,Australia/New Zealand,,
TDN,Australia/Perth,Australia,Australia/New Zealand,,
TYG,Australia/Brisbane,Australia,Australia/New Zealand,,
TYP,Australia/Darwin,Australia,Australia/New Zealand,,
WWI,Australia/Perth,Australia,Australia/New Zealand,,
PEK,Asia/Shanghai,China,Pacific,,
ORR,Australia/Adelaide,Australia,Australia/New Zealand,,
BHY,Asia/Chongqing,China,Pacific,,
KKI,America/Anchorage,United States,Alaska,,
SJW,Asia/Shanghai,China,Pacific,,
BPE,Asia/Shanghai,China,Pacific,,
KBC,America/Anchorage,United States,Alaska,,
TDT,Africa/Johannesburg,South Africa,Africa,,
CAN,Asia/Shanghai,China,Pacific,,
KHO,Africa/Johannesburg,South Africa,Africa,,
TSN,Asia/Shanghai,China,Pacific,,
ZDY,Asia/Dubai,United Arab Emirates,Middle East,,
KYI,Australia/Adelaide,Australia,Australia/New Zealand,,
KBW,America/Anchorage,United States,Alaska,,
CIF,Asia/Shanghai,China,Pacific,,
CSX,Asia/Shanghai,China,Pacific,,
CZC,America/Anchorage,United States,Alaska,,
CZP,America/Sitka,United States,Alaska,,
DYG,Asia/Shanghai,China,Pacific,,
HZV,Africa/Johannesburg,South Africa,Africa,,
INY,Africa/Johannesburg,South Africa,Africa,,
JBT,America/Anchorage,United States,Alaska,,
LYA,Asia/Shanghai,China,Pacific,,
NNG,Asia/Shanghai,China,Pacific,,
SYX,Asia/Shanghai,China,Pacific,,
ZHY,Asia/Shanghai,China,Pacific,,
NNY,Asia/Shanghai,China,Pacific,,
BAR,America/Sitka,United States,Alaska,,
CGO,Asia/Shanghai,China,Pacific,,
COQ,Asia/Choibalsan,Mongolia,Pacific,46.70016833,-92.50552861
SIA,Asia/Shanghai,China,Pacific,,
DNH,Asia/Shanghai,China,Pacific,,
HAK,Asia/Shanghai,China,Pacific,,
SWA,Asia/Shanghai,China,Pacific,,
WUH,Asia/Shanghai,China,Pacific,,
WOS,Asia/Pyongyang,"Korea, Democratic People's Republic of",Pacific,,
LHW,Asia/Shanghai,China,Pacific,,
LUM,Asia/Shanghai,China,Pacific,,
TAO,Asia/Shanghai,China,Pacific,,
ULN,Asia/Ulaanbaatar,Mongolia,Pacific,,
FOC,Asia/Shanghai,China,Pacific,,
HFE,Asia/Shanghai,China,Pacific,,
HGH,Asia/Shanghai,China,Pacific,,
ZNU,America/Vancouver,Canada,Canada,,
HJT,Asia/Ulaanbaatar,Mongolia,Pacific,,
JIU,Asia/Shanghai,China,Pacific,,
URC,Asia/Shanghai,China,Pacific,,
IQM,Asia/Shanghai,China,Pacific,,
KGT,Asia/Shanghai,China,Pacific,,
NGQ,Asia/Shanghai,China,Pacific,,
KRY,Asia/Shanghai,China,Pacific,,
YUS,Asia/Shanghai,China,Pacific,,
YNJ,Asia/Shanghai,China,Pacific,,
MCC,America/Los_Angeles,United States,Domestic,,
MCD,America/Detroit,United States,Domestic,45.86493444,-84.63734444
MCI,America/Chicago,United States,Domestic,39.29760528,-94.71390556
MCO,America/New_York,United States,Domestic,28.42888889,-81.31602778
MCA,Africa/Conakry,Guinea,Africa,,
JSJ,Asia/Shanghai,China,Pacific,,
LDS,Asia/Shanghai,China,Pacific,,
MCB,America/Chicago,United States,Domestic,31.17845444,-90.47187528
MCQ,Europe/Budapest,Hungary,Europe,,
MCH,America/Guayaquil,Ecuador,South America,,
JNZ,Asia/Shanghai,China,Pacific,,
JXA,Asia/Shanghai,China,Pacific,,
DLC,Asia/Shanghai,China,Pacific,,
FYJ,Asia/Shanghai,China,Pacific,,
HEK,Asia/Shanghai,China,Pacific,,
HRB,Asia/Shanghai,China,Pacific,,
JIL,Asia/Shanghai,China,Pacific,,
JMU,Asia/Shanghai,China,Pacific,,
MCK,America/Chicago,United States,Domestic,40.20638889,-100.5918056
MCM,Europe/Monaco,Monaco,Europe,,
MCR,America/Guatemala,Guatemala,Mexico/Central America,,
MCU,Europe/Paris,France,Europe,,
MCW,America/Chicago,United States,Domestic,43.1577925,-93.33126056
MFU,Africa/Lusaka,Zambia,Africa,,
MFX,Europe/Paris,France,Europe,,
MFY,Asia/Aden,Yemen,Middle East,,
MGA,America/Managua,Nicaragua,Mexico/Central America,,
MGB,Australia/Adelaide,Australia,Australia/New Zealand,,
MGC,America/Chicago,United States,Domestic,41.70331694,-86.82124167
MGF,America/Sao_Paulo,Brazil,South America,,
MGH,Africa/Johannesburg,South Africa,Africa,,
MGI,America/Chicago,United States,Domestic,,
MGJ,America/New_York,United States,Domestic,41.50998278,-74.26465056
MFV,America/New_York,United States,Domestic,37.64688889,-75.76105556
MGL,Europe/Berlin,Germany,Europe,,
MHN,America/Denver,United States,Domestic,,
MGN,America/Bogota,Colombia,South America,,
MGO,Africa/Libreville,Gabon,Africa,,
MGU,Asia/Rangoon,Myanmar,Pacific,,
MGW,America/New_York,United States,Domestic,39.6429075,-79.91631417
MGY,America/New_York,United States,Domestic,39.58897222,-84.22486111
MHE,America/Chicago,United States,Domestic,43.77483333,-98.03861111
MHI,Africa/Djibouti,Djibouti,Africa,,
MHL,America/Chicago,United States,Domestic,39.09575472,-93.20287889
MHP,Europe/Minsk,Belarus,Europe,32.37388889,-82.07919444
MHS,America/Los_Angeles,United States,Domestic,,
MIU,Africa/Lagos,Nigeria,Africa,,
MHU,Australia/Melbourne,Australia,Australia/New Zealand,,
MHV,America/Los_Angeles,United States,Domestic,35.05936472,-118.1518561
MIV,America/New_York,United States,Domestic,39.36780556,-75.07222222
MHZ,Europe/London,United Kingdom,Europe,,
MJP,Australia/Perth,Australia,Australia/New Zealand,,
MIE,America/Indiana/Indianapolis,United States,Domestic,40.24234806,-85.39586
MOH,Asia/Makassar,Indonesia,Pacific,,
MIF,America/Chicago,United States,Domestic,,
MIG,Asia/Shanghai,China,Pacific,,
MII,America/Sao_Paulo,Brazil,South America,,
MIJ,Pacific/Majuro,Marshall Islands,Pacific,,
MIO,America/Chicago,United States,Domestic,36.90922083,-94.88750028
MJS,Africa/Maputo,Mozambique,Africa,,
MJT,Europe/Athens,Greece,Europe,,
MJU,Asia/Makassar,Indonesia,Pacific,,
MJV,Europe/Madrid,Spain,Europe,,
MJW,Africa/Harare,Zimbabwe,Africa,,
MJX,America/New_York,United States,Domestic,39.92749806,-74.29237917
MJY,Asia/Jakarta,Indonesia,Pacific,,
MJZ,Asia/Yakutsk,Russian Federation,Europe,,
MKA,Europe/Prague,Czechia,Europe,44.52524444,-98.95811444
MKC,America/Chicago,United States,Domestic,39.12324111,-94.592735
MKE,America/Chicago,United States,Domestic,42.94722222,-87.89658333
MKF,America/New_York,United States,Domestic,,
MKG,America/Detroit,United States,Domestic,43.16948806,-86.23822306
MKI,Africa/Bangui,Central African Republic,Africa,,
MKJ,Africa/Brazzaville,Congo,Africa,36.8948525,-81.349955
MKK,Pacific/Honolulu,United States,Hawaii,21.15288583,-157.0962561
MKU,Africa/Libreville,Gabon,Africa,,
MLA,Europe/Malta,Malta,Europe,,
MKS,Africa/Addis_Ababa,Ethiopia,Africa,,
MKT,America/Chicago,United States,Domestic,44.22164528,-93.91874333
MLB,America/New_York,United States,Domestic,28.10275,-80.64580556
MLD,America/Boise,United States,Domestic,,
MLT,America/New_York,United States,Domestic,45.64783611,-68.68556194
MLW,Africa/Monrovia,Liberia,Africa,,
MLX,Europe/Istanbul,Türkiye,Europe,,
MMA,Europe/Stockholm,Sweden,Europe,,
MMC,America/Monterrey,Mexico,Mexico/Central America,,
MLZ,America/Montevideo,Uruguay,South America,,
MMB,Asia/Tokyo,Japan,Pacific,,
MMN,America/New_York,United States,Domestic,,
MNH,Asia/Colombo,Sri Lanka,Pacific,,
MMI,America/New_York,United States,Domestic,35.39730333,-84.56256861
MMJ,Asia/Tokyo,Japan,Pacific,,
MMS,America/Chicago,United States,Domestic,,
MML,America/Chicago,United States,Domestic,44.45006611,-95.82234028
MMZ,Asia/Kabul,Afghanistan,Pacific,,
MMO,Atlantic/Cape_Verde,Cabo Verde,Africa,,
MNK,Pacific/Tarawa,Kiribati,Pacific,,
MNU,Asia/Rangoon,Myanmar,Pacific,,
MOF,Asia/Makassar,Indonesia,Pacific,,
MNZ,America/New_York,United States,Domestic,31.66592639,-98.1486375
MOA,America/Havana,Cuba,Caribbean,,
MOG,Asia/Rangoon,Myanmar,Pacific,,
MOD,America/Los_Angeles,United States,Domestic,37.62581722,-120.9544214
NDE,Africa/Nairobi,Kenya,Africa,,
MOJ,America/Paramaribo,Suriname,South America,,
MOM,Africa/Nouakchott,Mauritania,Africa,,
MOP,America/Detroit,United States,Domestic,43.62166833,-84.737485
MOR,America/New_York,United States,Domestic,36.17939639,-83.37544944
MOX,America/Chicago,United States,Domestic,45.56651667,-95.96763611
MOY,America/Bogota,Colombia,South America,,
MOZ,Pacific/Tahiti,French Polynesia,Pacific,,
MPC,Asia/Jakarta,Indonesia,Pacific,,
MPD,Asia/Karachi,Pakistan,Pacific,,
MPI,America/Panama,Panama,Mexico/Central America,,
MPV,America/New_York,United States,Domestic,44.203505,-72.56232944
MPW,Europe/Kiev,Ukraine,Europe,,
MPZ,America/Chicago,United States,Domestic,40.94661389,-91.511075
MQA,Australia/Perth,Australia,Australia/New Zealand,,
MQB,America/Chicago,United States,Domestic,40.52034556,-90.65246389
MQC,America/Miquelon,Saint Pierre and Miquelon,Other International,,
MQF,Asia/Yekaterinburg,Russian Federation,Europe,,
MQG,Africa/Windhoek,Namibia,Africa,,
MQH,America/Sao_Paulo,Brazil,South America,,
MQI,America/New_York,United States,Domestic,35.91898806,-75.69553944
MQL,Australia/Melbourne,Australia,Australia/New Zealand,,
MQM,Europe/Istanbul,Türkiye,Europe,,
MQN,Europe/Oslo,Norway,Europe,,
MQP,Africa/Johannesburg,South Africa,Africa,,
MQD,America/Argentina/Salta,Argentina,South America,,
MQR,America/Bogota,Colombia,South America,,
MRS,Europe/Paris,France,Europe,,
MRU,Indian/Mauritius,Mauritius,Africa,,
MRV,Europe/Moscow,Russian Federation,Europe,,
MRW,Europe/Copenhagen,Denmark,Europe,,
MRY,America/Los_Angeles,United States,Domestic,36.5869825,-121.8429478
MRZ,Australia/Sydney,Australia,Australia/New Zealand,,
MSC,America/Phoenix,United States,Domestic,,
MSD,America/Denver,United States,Domestic,,
MTK,Pacific/Tarawa,Kiribati,Pacific,,
MSE,Europe/London,United Kingdom,Europe,,
MSH,Asia/Muscat,Oman,Middle East,,
MSI,Asia/Jakarta,Indonesia,Pacific,,
MSJ,Asia/Tokyo,Japan,Pacific,,
MSL,America/Chicago,United States,Domestic,34.74532028,-87.61023222
MSM,Africa/Kinshasa,"Congo, The Democratic Republic of the",Africa,,
MSN,America/Chicago,United States,Domestic,43.13985778,-89.33751361
MRX,Asia/Tehran,"Iran, Islamic Republic of",Middle East,,
MSX,Africa/Brazzaville,Congo,Africa,,
MUH,Africa/Cairo,Egypt,Africa,,
MVE,America/Chicago,United States,Domestic,44.96905556,-95.71025
MTS,Africa/Mbabane,Eswatini,Africa,,
MTT,America/Mexico_City,Mexico,Mexico/Central America,,
MTU,Africa/Maputo,Mozambique,Africa,,
MTW,America/Chicago,United States,Domestic,44.1287725,-87.68058472
MTX,America/Anchorage,United States,Alaska,,
MTY,America/Monterrey,Mexico,Mexico/Central America,,
MTZ,Asia/Jerusalem,Israel,Middle East,,
MUC,Europe/Berlin,Germany,Europe,,
